0.0,0.0,0.19305362109051838,-0.1265463938683311,0.408925690090948,-0.3608147465067894,0.4099100553568643,-0.6771511783286405,0.2375786365738397,-0.8121327214799046,0.35275958848569927,-0.9029356742108523,0.320167539114199,-0.899889359241331,0.29632842336462833,-0.6235297229602833,0.30221381851084655,-0.6466048428363074,0.20032416921377563,-0.9936846291436697,0.1499770600570443,-0.9669396656697141,0.13837683713370202,-0.6005308567316191,0.16171154777573765,-0.6660146797392417,0.04800823831271475,-1.0,-0.018743985675989495,-0.9756269262939177,-0.00897567453921727,-0.6436809350375476,0.024127164814596917,-0.6830511674743533,-0.1181539320339201,-0.9804812553758365,-0.1539234599454002,-0.9234812891244604,-0.1360392432646412,-0.6937066113554086,-0.1016756647794801,-0.6974930245243041,poing
0.0,0.0,0.19414693238132597,-0.21544782213909003,0.39004664416874113,-0.5031745192460554,0.4492704920869335,-0.8025461852454902,0.31323158734042866,-0.8602450904873686,0.21894670570398125,-0.8756243332438031,0.3031294788933072,-0.9882009734267189,0.2915351013486986,-0.7642184963021765,0.25428757281509057,-0.715175278818931,0.08900950397115731,-0.9020497049452867,0.1636078517069222,-1.0,0.1438712534515859,-0.690501808201525,0.10470406432970944,-0.7010678463351048,-0.042025424611601615,-0.8749764829281429,0.02259430675185453,-0.9760616849061944,0.02467786222746327,-0.6963661886077068,-0.011521301153254367,-0.6830520565646402,-0.18987635509715733,-0.8172761723710461,-0.11426793704820214,-0.9134014899503273,-0.09495240636516449,-0.713550558762114,-0.12412868260657164,-0.6637913331751183,poing
0.0,0.0,0.17302700959751147,-0.1142980160084974,0.31126986836614695,-0.3691278783050719,0.2947344562042411,-0.686583779067562,0.14981468836538828,-0.8755910246197034,0.3490943059823224,-0.835006638594894,0.31865767611243884,-0.9027912446417056,0.26920716209551987,-0.6765454648913167,0.26777000113804483,-0.6607860096354463,0.21172793141383103,-0.9259882022685028,0.13402222980918782,-0.9913428929099807,0.12033572322749517,-0.7061380448389667,0.16156765676567655,-0.7281637646523273,0.07018170782595501,-0.9476047949622548,-0.020982132696028225,-1.0,-0.012431243124312432,-0.718194871211259,0.03692898600204848,-0.722992299229923,-0.07794336330184742,-0.9377407913205114,-0.1374577975038883,-0.9546227381358826,-0.11891373620120632,-0.7542043169834225,-0.06756325632563256,-0.7292644436857478,poing
0.0,0.0,0.19503081389889346,-0.1901707524679896,0.4079848437116625,-0.46817323333141486,0.42810513075271034,-0.7895060082937778,0.25631045022067267,-0.8234959576163113,0.24888792797923223,-0.8662026280794967,0.30270774580691673,-0.9826807183296126,0.2907013815895095,-0.7550516543633208,0.2644525818851533,-0.7130547486270435,0.10961387587201289,-0.9140400891172186,0.1339685181763382,-0.9977544626764852,0.12703709481502573,-0.6980680919767241,0.11214528802551746,-0.7039421571092337,-0.027734402214905172,-0.8988680871301045,-0.02443510376309723,-1.0,-0.0077854507507716724,-0.7300783107713092,-0.011994815631559975,-0.7075369857660839,-0.1836043401478825,-0.8508481205717799,-0.16799992881527412,-0.9333860529432613,-0.13851657846828644,-0.7523428483583591,-0.1311784934282867,-0.7060990921675597,poing
0.0,0.0,0.17218368386518393,-0.12534814794333496,0.3779558234511958,-0.3588023249919621,0.4385753061238235,-0.606463525864419,0.31306622228508413,-0.6844961660745006,0.23851639082466886,-0.9367273792014814,0.3175063160249259,-0.8606199435022841,0.3028951800408295,-0.6748781194179793,0.2720309365582902,-0.6584249055033341,0.10293357069605484,-1.0,0.16442260348195797,-0.8496263203212763,0.1441900546579421,-0.611153531071794,0.11882918072640224,-0.6624358959361559,-0.03151365881377484,-0.9573112220174484,0.023863000305919996,-0.8053359820404048,0.02272971383541788,-0.5940030464385134,0.0036557971130085475,-0.6390402832471759,-0.16556936035780231,-0.8635965485985638,-0.11174853305513402,-0.76180707614572,-0.09949950354466627,-0.59562268543874,-0.11633556055851137,-0.5977075851497998,poing
0.0,0.0,0.19452378616223318,-0.043654096742063525,0.39091146405654237,-0.1212308057711128,0.4697398191069178,-0.21668972393909694,0.3602349126327905,-0.24852867326607925,0.33695979996835584,-0.9463872253176454,0.31866610812672,-0.5075290653785007,0.29622265033963163,-0.35499968681694866,0.30181070492254963,-0.45312337638121875,0.15459149887235998,-1.0,0.16443703264670817,-0.46329404123082024,0.16730890312433586,-0.33295739298462723,0.16805981832486533,-0.44126948840371866,-0.018148324217232455,-0.933667829728349,0.00451436170578679,-0.41316846025815696,0.018522514602838634,-0.2943145871251715,0.026098104862375057,-0.42130434042744236,-0.1688697495223506,-0.805713364009583,-0.14591759556518316,-0.4015155163193714,-0.11589836648789285,-0.28252949080056466,-0.09577336843397251,-0.3698159606048307,poing
0.0,0.0,0.21897568490002084,-0.08477393280183729,0.42233202804708037,-0.2133469428344663,0.5479481613101146,-0.3328903991098786,0.48611493148654406,-0.3631777934970852,0.32344336640016813,-0.9729923953159799,0.42544388801432,-0.5612457571942412,0.36864573580430837,-0.38852148656280666,0.33040503901786433,-0.4429187126262522,0.17233437343445393,-1.0,0.2984938860441946,-0.49164235281756075,0.2379705081610099,-0.35334555436514115,0.1932023168674631,-0.4118346370559947,0.02659519176825321,-0.9200555012468079,0.1544929178682868,-0.4319201592611842,0.10379108415062266,-0.3273838048187391,0.057561810338842806,-0.41002775062340396,-0.104521906856224,-0.7704614408934237,0.01095614876135402,-0.4222763016430846,-0.016306446437919474,-0.32673797895155554,-0.0664784102401489,-0.38253230536568344,poing
0.0,0.0,0.17416254194926548,-0.194019590533547,0.3417234661455414,-0.45826622905389847,0.41196159095379487,-0.7079676583666589,0.3031637080364689,-0.7648719754403372,0.13016137921867457,-0.9859604644746196,0.27121966545313936,-0.9417003390850008,0.25147137111581186,-0.6911668055185396,0.19630342971958187,-0.6551149404839027,0.02153384438878435,-1.0,0.17538535590498638,-0.8750940690670027,0.15451309985183911,-0.5974073860245422,0.09845112470017059,-0.6115499695555241,-0.08002416089720911,-0.9354410958131629,0.07092824435065323,-0.8007002900784574,0.061605252964392385,-0.5542420198214685,0.005986518501312771,-0.5624863637614738,-0.1736018198210657,-0.8238338960134856,-0.037476411405232425,-0.7398316457404251,-0.033671355406865076,-0.5614634360837193,-0.08320824357191911,-0.5351079855826777,poing
0.0,0.0,0.1980884273982558,-0.19437317364216183,0.39443967519929735,-0.47546298912541385,0.4308461918118608,-0.8075624691287544,0.30166614559636445,-0.943269041422871,0.24245603674249605,-0.757859498487996,0.29735878110823455,-0.9767655363009203,0.28391748175112796,-0.7088041851235168,0.2553679080997855,-0.6226412728953501,0.11261406087476936,-0.8006631254458912,0.15437426142865326,-0.9941296174752514,0.14729670591634345,-0.6642267332788026,0.12353165699777487,-0.6192471475981617,-0.019254978117940358,-0.7981378792522278,0.016013412947475148,-1.0,0.027795645035209374,-0.6841291758030768,0.005644724688760948,-0.6105193968339627,-0.17505493418216683,-0.7670393364039514,-0.11630829180682686,-0.9388812501675557,-0.09210909264141369,-0.7305676297498804,-0.110332795161896,-0.6470993035273406,poing
0.0,0.0,0.17863929280344898,-0.03176725895902137,0.35517836621595045,-0.2647995943070633,0.3206846142663973,-0.5896686605552476,0.18193294541176977,-0.7919771544908595,0.46302197367085557,-0.6867518502862195,0.41720473402611946,-0.7858148007282545,0.31400361896540124,-0.5512029323509259,0.32561747156487353,-0.5455858028292174,0.3214540254948565,-0.8337322597639382,0.2645594205193925,-0.9240998780913545,0.17006311811754313,-0.6207891976819884,0.2059109148576487,-0.6147277838316939,0.1728029954058398,-0.9147409078792246,0.10121038666120885,-0.9935686590309248,0.029268670816542545,-0.6824339271128322,0.07971260194838196,-0.6649436242224559,0.021179535854860675,-0.9630340567174489,-0.033938303592308344,-1.0,-0.07247987615063135,-0.7793128204098644,-0.029164477776303026,-0.7396521718439732,poing
